Q79,踏切で車が動かなくなった時は、発炎筒などがない場合、煙の出やすい物を燃やすなどして合図をすることが必要である。,○
Q80,この標識のある道路では、横断歩道とその手前から30メートル以内の場所でも自動車や原動機付自転車を追い越すことができる。,×
Q81,通行中にエンジンの回転数が上がった後、故障などにより下がらなくなった時は、四輪車の場合はギアをニュートラルにして車輪にエンジンの力をかけないようにするのがよい。,○
Q82,転回するときの合図の時期は、転回しようとしている地点から30メートル手前の地点に達したときである。,○
Q83,踏切を通過する時は、脱輪しないようにやや中央寄りを走行し、発進した時の低速ギアのまま変速しないで一気に通過するのがよい。,○
Q84,歩道や路側帯のない道路に駐車や停車をするときは、道路の左側の端に0.75メートル以上の余地をとらなければならない。,×
Q85,大型第二種免許を受けている者は、タクシーも運転することができる。,○
Q86,交通事故が発生したときに負傷者を救護したり、警察官に必要な報告をする義務は過失の大きい運転者である。,×
Q87,横断歩道や自転車横断帯の手前で止まっている車がある時は、その側方を通って前方に出る前に徐行して安全を確かめなければならない。,×
Q88,交通整理の行なわれていない交差点に入ろうとする場合で交差する道路が優先道路である時や幅が明らかに広い時は、徐行しなければならない。,○
Q89,車を他人に貸して、事故が起きたとき、貸した方には責任はないが、借りた方に責任がある。,×
Q90,道路の左側部分の幅が6メートルに満たない道路で、右側部分の見通しがきかなかったが、反対方向から車が来る様子がなかったので右側部分にはみ出して追い越した。,×
