Q47,この標識は、自転車および歩行者の専用道路を表している。,×
Q48,この信号機の信号に対する車は、徐行して通行することができる。,×
Q49,車の総重量が750キログラムを越える車をけん引している車でけん引する為の構造と装置のあるものは車両通行帯がもうけられた自動車専用道路(標識、表示により指定された区間に限る)では、そのもっとも左側の車両通行帯を通行しなければならない。,○
Q50,路側帯を通行している歩行者の側方を通過する時は、その歩行者との間に安全な間隔をあけるか、手前で減速して通行しなければならない。,×
Q51,車掌が乗務しない路線バスの運転者は、停留所などで発進するときには、安全の確認ができた場合を除いて警音器を鳴らさなければならない。,○
Q52,狭い坂道で行き違うときは、下りの車が加速がつくので、上りの車がゆずるのがよい。,×
Q53,この標識のある車両通行帯では、路線バスなどの他に小型特殊自動車、原動機付自転車、軽車両が通行することができる。,○
Q54,普通自動二輪車の積載装置に積める積載物の重量は、80キログラムまでである。,×
Q55,旅客自動車の運転者は、山間部などで危険な場所を通過するときは、乗客を降ろさなければならない。,○
Q56,故障車をやむを得ず一般車両でけん引するときは、丈夫なロープなどで確実につなぎ、ロープに30センチメートル平方以下の赤い布をつけなければならない。,×
Q57,この標識のある場所では、矢印のように進行してもよい。,×
Q58,普通自動二輪免許では、小型特殊自動車は運転できないが原動機付自転車は運転できる。,×
Q59,ガソリンスタンドから出るとき、誘導員の合図があったので、徐行して歩道を横切った。,×
Q60,普通自動車は、高速自動車国道の本線車道で中央分離帯のあるところを通行するときの法定最高速度は、80キロメートル毎時である。,×
Q61,タクシー、ハイヤーなどは、一日一回の日常点検の他に、3ヶ月ごとに定期点検を行わななければならない。,○
Q62,トンネル内を通行するときは方向指示器をつけるか、非常点滅表示灯をつけるようにする。,×
Q63,路面がぬれタイヤがすり減っている時の停止距離は、乾燥した路面でタイヤの状態がよい時よりも約2倍程度伸びることもある。,○
Q64,道路に平行して駐車している車の右側には、停車はできるが駐車はできない。,×
Q65,横断歩道、自転車横断帯とその前後10メートル以内の場所は、駐車も停車もしてはならない。,×
Q66,標識や標示で横断や転回が禁止されていても、後退はすることができる。,○
Q67,道路工事の区域の端から5メートル以内の場所には、停車できるが駐車はできない。,○
Q68,タクシーが乗客を降ろすため安全地帯の左側に停車した。,×
Q69,高速自動車国道を通行中、故障したが昼間であったので路側帯に入れて止め、非常点滅表示灯だけをつけた。,×
Q70,信号機が設置されている踏切で信号機の表示に従い通過するときは、安全確認をすれば一時停止の必要はない。,○
Q71,対向車と正面衝突の恐れが生じた時は、警音器とブレーキを同時に使い、できる限り左側によけ、衝突する直前まであきらめないで、道路外が危険な場所でないときは、道路外に出ることをためらってはならない。,○
Q72,右折する時も、転回する時の合図と行う場所や方法は同じである。,○
Q73,この標識は、二輪の自動車以外の自動車は通行できないことを表している。,×
Q74,タクシーを運転中、乗客から停車を求められたが、踏切であったので踏切から5メートル先に停車した。,×
Q75,この標識板は、一方通行を表している。,×
Q76,徐行する時の合図の時期は、徐行するときである。,○
Q77,最高速度が指定されていない一般道路では、大型貨物自動車の最高速度は60キロメートル毎時である。,○
Q78,やむを得ずバックで発進する場合で、後方の見通しがよくないときは、同乗者などに後方の確認を手伝ってもらうことも必要である。,○
Q79,この標識は、大型自動車以外の車は直進できないことを表している。,×
Q80,旅客自動車の運転者は、道路が損害していたり路面がいちじるしく凍っている場合など、重大な事故が発生する恐れがあるときは、ただちに運転を中止しなければならない。,○
Q81,自動車で通行中、この信号機の信号に対する黄色矢印の方向に進むことができる。,×
Q82,踏切警手のいる踏切を通過しようとするときは、安全確認をしたり一時停止をしたりする必要はない。,×
Q83,バスや路面電車の運行時間中、停留所の表示板10メートル以内の場所に停車してもよい。,×
Q84,この標識は、荷物の重さが5.5トンを超える車の通行はできないことを表している。,×
Q85,車線減少のための進路を変更する場合には、後続車がなければ合図を出さなくてもよい。,×
Q86,駐車や停車が禁止されていない道路(特定地域は除く)上に駐車する場合、道路上に引き続き12時間(夜は8時間以上)駐車してはならない。,○
Q87,この標識と標示の意味は同じである。,○
Q88,総排気量660cc以下の普通自動車の高速自動車国道での法定最高速度は、100キロメートル毎時である。,○
Q89,クリープ現象とは、オートマチック車が停止しているとき、ブレーキペダルをしっかり踏んでおかないとアクセルペダルを踏まなくても自動車が走り出すことをいう。,○
Q90,故障車をロープやクレーンでけん引するときは、けん引免許が必要である。,×
Q91,高速道路で緊急自動車が本線へ入ろうとしているときは、その通行を妨げてはならない。,○
Q92,この標示の路側帯に入って駐車することはできないが停車することはできる。,×
Q93,片側が転落の恐れのある崖になっている道路で、安全な行き違いができないときは、山側の車が一時停止して道をゆずるのがよい。,×
Q94,歩道の縁石にこのような黄色の標示があるときは、その場所に停車してはならない。,×
Q95,高速自動車国道の本線車道で中央分離帯のあるところでは、大型貨物自動車の法定最高速度は、90キロメートル毎時である。,○
Q96,普通免許では、小型特殊自動車は運転できないが原動機付自転車は運転できる。,×
Q97,自動車で走行中に前車を追い越す場合、前車が右折のため道路の中央に寄って通行している時などを除いて、その右側を通行しなければならない。,○
Q98,故障車をけん引するときは、けん引の免許は必要ない。,○
Q99,この標示の中に車を乗り入れてはならない。,○
Q100,下り坂などでブレーキが効かなくなった時などは、ブレーキを数回踏み、すばやく減速チェンジをしてハンドブレーキを引きそれでも停止しないようなときは、山側の溝に車輪を落としたりガードレールに車体をすり寄せたりして止めるのがよい。,○
Q101,ぬかるみなどで車輪が空回りするときは、一番強いローギアに入れ、アクセルを強く踏み込み、一気に出るのがよい。,×
Q102,やむを得ず急ブレーキをかけるときは、クラッチとブレーキを同時に踏みこむ。,×
Q103,この補助標識は本標識が表示する交通規制の終わりであることを表している。,○
Q104,この標識のあるところでは、タクシーの運転者は、客待ちのために継続的に車を停止させることができる。,×
Q105,交通事故で車が破損したが、相手に外傷がなく医師の診断結果にも異常がないので警察官には届けなかった。,×
Q106,この標識は「駐車場」を表している。,×
Q107,この路側帯に入って駐停車するときは、車の左側に0.75メートルの余地をとらなけらばならない。,○
Q108,自賠責の証明書、または責任共済の有効期限が過ぎているバスやタクシーを運転した場合には、その所有者である会社と運転者が責任を負わなければならない。,○
Q109,昼間、車が故障して道路に駐車するときは、停止標示器材を置いたりトランクを開けたりして、故障車であることをわかるようにするのがよい。,○
Q110,この標識の道路では、乗客を乗せたタクシーであっても通行することはできない。,○
Q111,軌道敷内を通行している車は後方から路面電車が近づいて来たときは、路面電車の通行を妨げないようにすみやかに軌道敷内から出るか十分な距離を保たなければならない。,○
Q112,優先道路以外の道路で交差点から30メートル手前の場所では、自動車や原動機付自転車を追い越すために進路を変えたり、その横を通り過ぎたりしてはならない。,○
Q113,車を運転中、大規模な地震が発生する恐れがあるとして警戒宣言が発せられたので、地震の発生する前に速度を十分落とすと共に、ラジオで情報を聞くようにした。,○
Q114,観光バスを運転中、崖崩れのため狭くなっている山道にさしかかったので、乗客に降りてもらい車掌の誘導で通り抜けた。,○
Q115,自動車の速度と燃料消費量には密接な関係があり、速度が低すぎても高すぎても燃料消費量は多くなる。,○
Q116,車両通行帯のないトンネルでは、中央線から右側部分にはみ出さなければ追い越すことができる。,×
Q117,タクシーを運転中、携帯電話を使って営業所の配車担当者と通話しながら運転した。,×
Q118,後輪が横滑りを始めたときは、まずアクセルをゆるめ、同時にハンドルで車の向きを立て直すのがよい。,○
Q119,昼間でも、前方50メートル(高速道路では200メートル)先が見えないようなトンネルや道路などでは、照明があっても前照灯をつけなければならない。,○
Q120,車両通行帯のないトンネルを通行している普通自動二輪車が、進路を変えることなく前方を通行している車の側方を通って前方に出た。,○
Q121,この標識は乗用車の通行止めを意味しているので、二輪車や普通貨物自動車は通行することができる。,×
Q122,道路の曲がり角付近では、見通しが効く場合を除いて徐行しなければならない。,×
Q123,観光バスを運転して踏切を通過するときは、車掌の誘導に従えば一時停止する必要はなく安全確認だけでよい。,×
Q124,タクシーの運転者は、深夜眠気を感じてので、安全な場所に車を止め、回送板を掲示して仮眠をとった。,○
Q125,初心者マークは免許を受けて一年を経験していない者だけでなく、運転に自信のない者もつけなけらばならない。,×
Q126,幼児などは、運転者の目の届きやすい前部座席に乗せる方ががよい。,×
Q127,信号機の青の灯火は、「進め」だから、前方の交通に関係なくすぐに発進しなければならない。,×
Q128,この標示のある場所では、BからAの方向に進路を変えることはできない。,○
Q129,カーブを回るとき、その半径が小さいほど遠心力の大きさは小さくなる。,×
Q130,この標示は、前方に優先道路があることを表している。,×
Q131,路面電車を追い越す時は、軌道が道路の左側に寄って設けられているときを除き、その左側を通行することができる。,○
Q132,ブレーキペダルの踏みごたえが柔らかくなっているときは、ブレーキオイルの液もれの恐れがある。,○
Q133,普通乗用車が車両総重量が同じである普通乗用車をロープでけん引するときの最高速度は、30キロメートル毎時である。,○
Q134,交通整理の行われていない横断歩道とその手前から30メートル以内の場所では、他の車(軽車両を除く)を追い越したり追い抜いたりしてはならない。,○
Q135,乗車定員が6人のタクシーには、客として大人3人と11才の子供3人を乗車させることはできない。,×
Q136,タクシーの運転手は、坂道で車から離れるときは、輪止めなどの安全措置をとったとしても、乗客を降ろさなければならない。,○
Q137,進路の前方に障害物がある場所で対向車と行き違うときは、障害物がある側を通行する車のほうが危険度が高いので、反対車線の車に道をゆずる必要はない。,×
Q138,この信号機の信号に対面する車は、交差点を徐行して通行することができる。,×
Q139,旅客自動車の運転者は、病気や疲労などにより安全な運転ができないときは、事業所に申し出なければならない。,○
Q140,車を運転している時は、高速になると視力が低下し、特に遠くの物が見えにくくなるので注意しなければならない。,×
Q141,一般道路では、普通自動二輪車の法定最高速度は、50キロメートル毎時である。,×
Q142,交通事故が起きたときは、過失の大きい方が警察に届けなければならない。,×
Q143,自家用の大型バスを運転するときは、大型二種免許が必要である。,×
Q144,この標示と標識のある車両通行帯では、原動機付自転車、軽車両は通行できるが、小型特殊自動車は通行してはならない。,×
Q145,この標識は転回禁止の規制標識である。従って、車はこの標識のあるところでは転回してはいけない。,×
Q146,横断歩道とその手前30メートル以内の場所では、自動車と原動機付自転車を追い越すため進路を変えたりその横を通りすぎてはならない。,○
Q147,旅客自動車を運転して、工事中などの悪路を通過するときは、乗客に声をかけて注意を促すのがよい。,○
Q148,高速道路の本線車線に入ろうとするときは、加速車線を通行して十分加速しなければならない。,○
Q149,高速道路で追い越しをする場合は、早めに合図し、追い越し車線の車の動きに注意してから行い、特に進路を戻す時は、車全体がルームミラーに写ったことを確認してから行なうようにしなけらばならない。,○
Q150,こう配の急な下り坂、上り坂、共に停車も駐車もしてはならない。,○
Q151,歩道、路側帯を横切る時は、徐行しなければならない。,×
Q152,警察官による手信号や灯火による信号が信号機の信号と違う場合、警察官の信号が優先する。,○
Q153,図の本線車道が合流しているところで、B車がA車の進行を妨げないように速度を落として通行した。,○
Q154,この標識のある場所では、タクシーは客の乗り降りのためであっても、駐停車禁止である。,○
Q155,この標識は「車両通行止め」をあらわしている。,×
Q156,大型第二種免許では、大型特殊自動車を運転することはできない。,○
Q157,AT車のエンジン始動直後やエアコン作動時は、エンジンの回転数が低くなるので、アクセルをふんでかける。,×
Q158,狭い坂道で行き違う時、近くに待避所がある場合は、上りの車が待避所に入って、下りの車の通過を待ってから通行する。,○
Q159,路面電車が乗客の乗り降りのため停車して止まっている場合、乗客の乗り降りが終わるまでその後方で停止しなければならないが、安全地帯があるときは、乗り降りする人がいても一時停止や徐行する必要はない。,×
Q160,この標識がある通行帯では、大型貨物自動車と中型貨物自動車、大型特殊自動車は、もっとも左の車両通行帯を通行しなければならない。,○
Q161,この標示は、前方に交差点があることを表している。,×
Q162,この図のように矢印の交通に対する警察官の灯火による手信号の意味は、信号機の青信号と同じである。,×
Q163,荷物の見張りのため必要最小限度の人をトラックの荷台に乗せる時は、警察署長の許可を受けなくてもよい。,○
Q164,他の車に追い越される時に、相手に追い越しのための十分な余地がないときでも、進路をゆずる必要はない。,×
Q165,走行中にタイヤがパンクしたときは、車が思わぬ方向に進み危険なのでハンドルをしっかりと握り急ブレーキを掛け早く停止した方がよい。,×
Q166,これらの標識のある場所では、車両はこの先、進入(通行)することはできない。,○
Q167,他の車をけん引しているため50キロメートル毎時以上の速度で走ることができない自動車は、高速自動車国道を通行できない。,○
Q168,霧の日は早めに前照灯をつけるが、下向きにすると路面から反射するので上向きがよい。,×
Q169,踏切で車が動かなくなった時は、発炎筒などがない場合、煙の出やすい物を燃やすなどして合図をすることが必要である。,○
Q170,この標識のある道路では、横断歩道とその手前から30メートル以内の場所でも自動車や原動機付自転車を追い越すことができる。,×
Q171,通行中にエンジンの回転数が上がった後、故障などにより下がらなくなった時は、四輪車の場合はギアをニュートラルにして車輪にエンジンの力をかけないようにするのがよい。,○
Q172,転回するときの合図の時期は、転回しようとしている地点から30メートル手前の地点に達したときである。,○
Q173,踏切を通過する時は、脱輪しないようにやや中央寄りを走行し、発進した時の低速ギアのまま変速しないで一気に通過するのがよい。,○
Q174,歩道や路側帯のない道路に駐車や停車をするときは、道路の左側の端に0.75メートル以上の余地をとらなければならない。,×
Q175,大型第二種免許を受けている者は、タクシーも運転することができる。,○
Q176,交通事故が発生したときに負傷者を救護したり、警察官に必要な報告をする義務は過失の大きい運転者である。,×
Q177,横断歩道や自転車横断帯の手前で止まっている車がある時は、その側方を通って前方に出る前に徐行して安全を確かめなければならない。,×
Q178,交通整理の行なわれていない交差点に入ろうとする場合で交差する道路が優先道路である時や幅が明らかに広い時は、徐行しなければならない。,○
Q179,車を他人に貸して、事故が起きたとき、貸した方には責任はないが、借りた方に責任がある。,×
Q180,道路の左側部分の幅が6メートルに満たない道路で、右側部分の見通しがきかなかったが、反対方向から車が来る様子がなかったので右側部分にはみ出して追い越した。,×
Q181,総排気量660cc以下の普通貨物自動車の積み荷の大きさは、長さが自動車の長さの1.1倍、幅が自動車の幅、積んだ時の高さは地上から3.8メートルを超えてはならない。,×
Q182,幅の広く交通の妨げとならない道路(駐車も停車も禁止されていない道路で指定地域を除く)では、12時間以上駐車することができる。,×
Q183,この標識は、小型特殊自動車、原動機付自転車の通行は禁止していない。,×
Q184,通行中タイヤがパンクしたときは、車が思わぬ方向に進み危険なので、ハンドルをしっかりと握り急ブレーキをかけて早く停止したほうがよい。,×
Q185,高速道路を通行するときは、高速道路で停止することのないよう、走行前に燃料、冷却水、エンジンオイルなどの量を点検しなければならない。,○
Q186,人の乗り降りのため、停止している通学通園バスの側方を通行するときには、減速して安全を確かめなければならない。,×
Q187,停留所で止まっている路面電車に近づいたときでも乗り降りする人がいないときで路面電車との間に1.5メートル以上の間隔があるときや安全地帯があるときは、徐行して通行することができる。,○
Q188,一方通行の道路で緊急自動車に進路をゆずる場合、左側に寄るとかえって進路の妨げとなるようなときは、右側に寄らなければならない。,○
Q189,この信号機の青矢印は、信号が赤色であっても矢印方向には進行してもよいことを表しているが、軽車両や二段階の右折方法による右折をする原動機付自転車は進行することはできない。,○
Q190,この補助標識は、交通規制の「始まり」を表わしている。,×
Q191,この標識があるところでは、ハンドルをとられることもあるので注意しなければならない。,○
Q192,この標識があるところで、車は転回してもよい。,○
Q193,この標識のある道路では、普通乗用自動車以外の自動車は通行できない。,×
Q194,普通乗用自動車に追いつかれた普通貨物自動車が、道路の中央寄りに寄って後車に進路をゆずった。,×
Q195,運転者が疲れているときは、危険を感じてから判断するまで時間がかかるので、空走距離が長くなる。,○
Q196,二輪車を運転中、徐行するため図のような手による合図をした。,○
Q197,停留所で止まっている路線バスが方向指示器などで発進の合図をしたときは、後方の車はその発進を妨げてはならない。,○
Q198,車を運転中、大規模な地震が発生する恐れがあるとして、警戒宣言が発せられ車を置いて避難するときは、できるだけ道路外に駐車させなければならない。,○
Q199,高速道路で加速車線から入ろうとしているときに、本線車道を通行している車が進行を妨げる恐れがあるときは、路側帯を通行しながら合流してもよい。,×
Q200,車を車庫に入れるため歩道を横切る場合には、その直前で一時停止するとともに歩行者の通行を妨げないようにしなければならない。,○
Q201,この標示のある交差点を右折するとき、この矢印に従う場合、対向車に優先して進行することができる。,×
Q202,高速自動車国道では、どんな場合でも最低速度に達しない速度で運転してはならない。,×
Q203,高速道路の本線車道では、危険防止のためであっても、一時停止することはできない。,×
Q204,この標識は、時間を限って同一車両が引き続き駐車できる道路の指定と、車両が引き続き駐車できる時間を表している。,○
Q205,この標識がある道路でも、自転車や歩行者は通行してよい。,×
Q206,道路で駐車する場合には、車の左側に、必ず0.5メートル以上の余地をとらなければならない。,×
Q207,転回する時の合図の時期は、転回しようとする時の約3秒前である。,×
Q208,踏切を通過するときは、歩行者や対向車に注意しながら、脱輪しないようにやや中央よりを通るのがよい。,○
Q209,夜間、一般道路に駐停車するときは、道路照明などにより50メートル後方から明りょうに見える場所や停止表示器材を置いて駐停車する場合を除いては、非常点滅灯、又は尾灯をつけなければならない。,○
Q210,片側が転落の恐れがある道路で安全な行き違いができないときは、山側の車が道をゆずるのがよい。,×
Q211,高速道路の本線車道では、車両通行帯の左側の白い線を目安にしてやや左よりを通行するのがよい。,○
Q212,乾燥した路面でタイヤが新しいとき、時速40キロメートルでは約20メートル、時速80キロメートルでは約80メートルの車間距離が必要である。,○
Q213,この標識は「指定方向外進行禁止」をあらわしている。,○
Q214,道路外に出るために左折しようとするときは、その直前で道路の左側に寄るようにしなければならない。,×
Q215,夜間、横断歩道に近づいたとき、前照灯の光で、横断する歩行者が見えないときは、横断する人がいないことが明らかであるから、そのままの速度で進行してよい。,×
Q216,横断歩道、自転車横断帯に近づいた時は、横断しようとする歩行者や自転車がいないことが明らかな場合の他は、その停止線の直前で停止できる速度で進行しなければならない。,○
Q217,この標識は「大型乗用自動車の通行止め」をあらわす。,○
Q218,夜間は視界が悪くなるので、視線はできるだけ車の直前に向けて少しでも早く障害物を発見できるようにするのがよい。,×
Q219,上り坂の頂上付近は、見通しが悪いので、徐行しなければならない。,○
Q220,この標識は「最低速度30キロメートル毎時」をあらわしている。,○
Q221,自動車の乗車定員は、検査証に記載されている乗車定員に運転者を加えたものをいう。,×
Q222,高速道路の路面がぬれ、タイヤが減っている車で時速80キロメートルで走行した場合、約80メートルの車間距離が必要である。,×
Q223,歩道、路側帯のない道路に駐車するときは、車に左側に余地をあけなくてもよい。,○
Q224,道幅が同じような道路の交差点では、路面電車や左方から来る車があるときは、その路面電車や車の進行を妨げてはならない。,○
Q225,この標識がある場合、前方の交差する道路が優先道路である。,×
Q226,停止する時の合図の時期は、停止しようとする時である。,○
Q227,路線バスなどは、路線バス専用通行帯がある道路でも、他の車両通行帯を通行することもできる。,×
Q228,原動機付自転車や自動二輪車のブレーキは、前後輪を同時にかけるのは危険である。,×
Q229,乾いた道路を60キロメートル毎時で通行するときは、約20メートルの車間距離をとる必要がある。,×
Q230,踏切警手のいる踏切を通過しようとするときは、安全確認をしたり、一時停止の必要はない。,×
Q231,一方通行の道路では、道路中央から右にはみ出して通行することができる。,○
Q232,運転者が危険を感じてからブレーキを踏み、ブレーキが実際に効き始めるまでに車が走る距離を制動距離という。,×
Q233,自動車の運転者は、シートベルトを着用しない者を運転席の横の座席に乗車させて運転してはならないが、タクシー、ハイヤーについては免除される。,×
Q234,霧のときは、霧灯や前照灯などを早めにつけたり、危険を防止するため必要に応じ警音器を使うとよい。,○
Q235,見とおしのきかないまがりかどで「警笛鳴らせ」の道路標識があったが、交通量が少なかったので、鳴らさずに通った。,×
Q236,これらの標識は、どちらもその先に踏切があることを表している。,○
Q237,狭い道で行き違いができないときは、上り坂での発進がむずかしいので、下りの車が上りの車に道をゆずるほうがよい。,○
Q238,人の乗り降りや、5分以内の荷物の積み下ろしのための停止は駐車にはならない。,○
Q239,荷物の積みおろしで運転者がすぐに運転できるときは、車の右側の道路上に3.5メートル以上の余地がなくても駐車できる。,○
Q240,交通事故等がおきたとき、発煙筒は高速道路では使用してよいが、一般道路では禁止している。,×
Q241,停車している通学通園バスに追いついたが、安全だったので30キロメートル毎時に速度を落として通行した。,×
Q242,二輪車を運転してブレーキをかけるとき、前輪をロックしたときより後輪をロックしたときの方が危険である。,×
Q243,この標示のある場所では、停車することはできるが、駐車することはできない。,×
Q244,高速道路をオートマチック車で走行するとき、加速車線から本線車線に入る場合チェンジレバーを「L」にして加速して合流する。,×
Q245,タクシーは、消火栓から5メートル以内の場所においても、客の乗り降りのため停車することができる。,○
Q246,長時間運転するときは、4時間に1回くらいは休息をとるとよい。,×
Q247,この標識のある道路では、歩行者に注意すれば客を乗せているタクシーは徐行して通行することができる。,×
Q248,路面電車を追い越すときは、軌道が道路の左側に寄って設けられているときを除き、その左側を通行しなければならない。,○
Q249,図の黄色の標示はA方向、B方向いずれを通行する車であっても、追い越しのために中央線をはみ出して通行することを禁止するものである。,×
Q250,大型特殊免許を受けているものは、車の総重量が750キログラムを越える車をけん引することができる。,×
Q251,安全地帯の側方を車が通行するとき、安全地帯に歩行者がいる、いないにかかわらず徐行しなければならない。,×
Q252,バスには発炎筒や赤ランプなどの非常信号用具の備えつけの義務があるが、自家用普通自動車には備える義務はない。,×
Q253,駐車禁止の場所で、運転者が車から離れても5分以内に戻れば駐車違反にならない。,×
Q254,白や黄色の杖を持って歩いている人や、歩行補助車を使っていたり、その通行に支障のある高齢者が通行している場合には、一時停止か徐行して、これらの人が安全に通れるようにしなければならない。,○
Q255,この標識と標示は、同じ意味である。,×
Q256,車線数減少のため進路を変更する場合には、後続車がなければ合図を出さなくてもよい。,×
Q257,普通二輪免許では、小型特殊自動車は運転できないが、原動機付自転車は運転することができる。,×
Q258,普通免許を持っている者は、普通自動車でけん引装置を付け、車の総重量750キログラム以下のけん引車をけん引することができる。,○
Q259,この標示は、車両の「通行禁止部分」を意味する。,×
Q260,タクシーは、火災報知器から1メートル以内の場所には客待ちのための駐車はできないが、客の乗り降りのための停車はできる。,○
Q261,ゆとりのある正しい乗車姿勢をとるためには、ハンドルに両手をかけたとき、ひじがわずかに曲がる状態にシートの背を合わせるのがよい。,○
Q262,このような標識がある道路では、この標識より向う側(前方)に駐車してもよい。,○
Q263,この図において、矢印の方向から自動車が右折する場合は、Aの信号が青色のときに交差点に進入しても、Bの信号が赤色のときは、交差点内のBの信号の手前で停止しなければならない。,×
Q264,トンネルでは、車両通行帯があっても追い越しが禁止されている。,×
Q265,近くに交差点のない道路で、緊急自動車が近づいてきたときは、道路の左側によって進路をゆずる。,○
Q266,前方の自転車を追い抜こうとしたが左右にふらついておりそのまま追い抜くと衝突する危険が予測されたので危険を避けるためやむを得ず警音器を鳴らした。,○
Q267,初心者マークは免許を受けて一年を経過していない者だけでなく、運転に自信のない者もつけなければならない。,×
Q268,交通量の多い市街地の道路などでは、夜間、前照灯を下向きに切り替えたりする必要はない。,×
Q269,速度が2倍になれば、制動距離やカーブで横滑り、転倒する力は2倍ではなく4倍になる。,○
Q270,原動機付自転車は、自動車損害賠償責任保険に加入しなくてよい。,×
Q271,歩行者用道路は、自動車は通行できないが、軽車両や原動機付自転車は通行できる。,×
